Timestamp_ms,GyroX,GyroY,GyroZ,AccelX,AccelY,AccelZ
48218, -1363, 127, 163, -576, -9640, 12188
48228, -1115, 136, 210, -516, -9576, 12152
48238, -927, 108, 256, -256, -9656, 11988
48248, -813, 48, 236, -360, -9572, 11848
48258, -672, 33, 217, -264, -9648, 11948
48268, -542, -32, 166, -300, -9548, 11796
48278, -336, -107, 195, -372, -9652, 11856
48288, -77, -117, 196, -364, -9464, 11820
48298, 76, -105, 149, -324, -9584, 11768
48308, 210, -185, 137, -148, -9580, 11964
48318, 282, -224, 79, -100, -9480, 11728
48328, 281, -140, 90, -224, -9520, 12080
48338, 268, 31, 156, -84, -9668, 12024
48348, 260, 250, 219, -176, -9644, 12064
48358, 235, 312, 224, -220, -9560, 12120
48368, 221, 229, 187, -168, -9600, 12012
48378, 200, 224, 166, -112, -9416, 12072
48388, 205, 92, 166, -196, -9384, 12204
48398, 213, 84, 183, -140, -9332, 12272
48408, 247, 165, 279, -188, -9248, 11972
48418, 375, 279, 411, -280, -9268, 12024
48428, 524, 383, 508, -316, -9256, 11976
48438, 721, 399, 576, -372, -9268, 11988
48448, 1017, 203, 532, -500, -9228, 11856
48458, 1341, 40, 491, -492, -9260, 11880
48468, 1648, -39, 332, -544, -9284, 11960
48478, 1946, -222, 200, -484, -9084, 12036
48488, 2273, -244, 130, -440, -9072, 12104
48498, 2535, -140, 128, -424, -9168, 12124
48508, 2751, -126, 142, -324, -9192, 12264
48518, 2936, -155, 135, -152, -9136, 12336
48528, 3109, -141, 207, -248, -9052, 12708
48538, 3308, -121, 221, -420, -8976, 12620
48548, 3459, -45, 202, -284, -9020, 12576
48558, 3662, 28, 158, -164, -8760, 12344
48568, 3869, 64, 179, -228, -8764, 12332
48578, 3990, 175, 192, -176, -8620, 12536
48588, 4102, 160, 144, -124, -8724, 12600
48598, 4152, 75, 71, -56, -8544, 12576
48608, 4050, 23, 84, -12, -8332, 12672
48618, 3963, 109, 139, -80, -8176, 13004
48628, 3910, 381, 271, -116, -8144, 13152
48638, 3867, 633, 444, -220, -8212, 13004
48648, 3815, 711, 572, -232, -8272, 13236
48658, 3791, 758, 635, -220, -8176, 13096
48668, 3702, 803, 733, -180, -7860, 12928
48678, 3648, 1005, 760, -192, -7668, 12776
48688, 3671, 999, 813, -416, -7480, 12816
48698, 3781, 896, 821, -516, -7488, 12752
48708, 3967, 828, 865, -324, -7408, 12892
48718, 4113, 848, 889, -376, -7296, 13024
48728, 4356, 743, 938, -424, -7168, 13204
48738, 4624, 711, 931, -648, -7192, 12968
48748, 4850, 611, 852, -592, -7360, 13152
48758, 4979, 523, 788, -468, -7396, 13352
48768, 5038, 392, 780, -496, -7224, 13552
48778, 5129, 345, 716, -436, -7064, 13308
48788, 5336, 280, 645, -368, -6848, 13252
48798, 5560, 404, 548, -216, -6764, 13216
48808, 5758, 365, 419, -140, -6732, 13456
48818, 5916, 246, 439, -128, -6632, 13888
48828, 6094, 305, 464, -360, -6468, 13904
48838, 6330, 440, 579, -360, -6296, 13992
48848, 6661, 789, 713, -340, -5976, 13944
48858, 7035, 1018, 836, -536, -5948, 13972
48868, 7369, 1018, 856, -628, -5844, 14056
48878, 7696, 957, 842, -828, -5944, 14268
48888, 7852, 876, 869, -792, -5728, 14508
48898, 7805, 683, 849, -756, -5308, 14808
48908, 7506, 590, 820, -740, -5132, 14572
48918, 7303, 485, 748, -796, -4996, 14372
48928, 7224, 333, 676, -952, -4804, 14224
48938, 7173, 247, 670, -828, -4604, 14260
48948, 7041, 131, 646, -952, -4556, 14548
48958, 6908, 196, 593, -920, -4572, 14588
48968, 6817, 279, 635, -1012, -4524, 14728
48978, 6754, 440, 637, -888, -4444, 14616
48988, 6746, 405, 606, -716, -4432, 14628
48998, 6565, 171, 534, -1020, -4264, 14948
49008, 6230, 199, 454, -744, -4104, 15048
49018, 5771, 20, 388, -964, -3736, 15180
49028, 5411, -179, 369, -788, -3544, 14952
49038, 5090, -158, 351, -608, -3440, 14848
49048, 4791, -268, 325, -544, -3280, 14896
49058, 4467, -328, 328, -516, -3256, 14988
49068, 4153, -369, 295, -576, -3136, 15120
49078, 3814, -397, 302, -680, -3076, 15200
49088, 3427, -430, 337, -676, -2960, 15420
49098, 2982, -441, 337, -576, -2904, 15272
49108, 2757, -368, 303, -492, -2860, 15008
49118, 2645, -310, 246, -804, -2840, 15252
49128, 2626, -326, 220, -884, -2708, 15324
49138, 2624, -376, 165, -868, -2760, 15404
49148, 2555, -464, 86, -832, -2472, 15256
49158, 2532, -436, 65, -776, -2416, 15008
49168, 2604, -341, 77, -856, -2260, 15068
49178, 2706, -157, 111, -700, -2292, 15076
49188, 2899, 13, 199, -648, -2180, 15196
49198, 3027, -120, 219, -600, -2100, 15024
49208, 3247, -163, 264, -704, -2024, 14812
49218, 3392, -33, 355, -624, -1884, 14896
49228, 3367, 4, 351, -656, -1748, 15124
49238, 3131, -7, 424, -588, -1760, 15492
49248, 2846, 42, 419, -544, -1884, 15672
49258, 2570, 52, 454, -556, -1792, 15496
49268, 2373, 43, 455, -516, -1680, 15452
49278, 2383, 190, 425, -528, -1712, 15268
49288, 2489, 364, 448, -648, -1476, 15280
49298, 2533, 306, 552, -584, -1476, 15508
49308, 2518, 373, 641, -684, -1532, 15500
49318, 2454, 552, 736, -708, -1476, 15564
49328, 2433, 683, 703, -556, -1388, 15468
49338, 2269, 854, 631, -460, -1308, 15312
49348, 2109, 829, 492, -632, -1160, 15176
49358, 2056, 525, 425, -752, -1168, 15228
49368, 2029, 295, 403, -652, -1100, 15188
49378, 2199, 310, 462, -800, -996, 15200
49388, 2519, 682, 635, -624, -932, 15340
49398, 2829, 1223, 811, -488, -848, 15384
49408, 3085, 1661, 995, -248, -756, 15500
49418, 3340, 2041, 1110, -272, -744, 15364
49428, 3816, 2578, 1282, -372, -464, 15188
49438, 4390, 3027, 1402, -540, -448, 15000
49448, 4873, 2899, 1482, -784, -392, 14880
49458, 5297, 2604, 1460, -832, -312, 14620
49468, 5613, 2336, 1506, -1192, -156, 14708
49478, 6008, 2343, 1636, -1184, -40, 15164
49488, 6475, 2421, 1722, -1260, 56, 15300
49498, 6888, 2230, 1810, -1156, 68, 14932
49508, 7193, 1999, 1789, -1260, 380, 14680
49518, 7268, 1752, 1789, -1344, 568, 14728
49528, 7274, 1322, 1804, -1472, 912, 14840
49538, 7116, 1057, 1754, -1604, 1176, 15396
49548, 6907, 1051, 1749, -1320, 1080, 15300
49558, 6756, 1170, 1735, -1328, 1260, 15448
49568, 6663, 1135, 1776, -1708, 1468, 15512
49578, 6563, 1045, 1758, -1712, 1500, 15476
49588, 6390, 1199, 1760, -1716, 1844, 15520
49598, 6260, 1439, 1723, -1612, 1892, 15564
49608, 6156, 1497, 1633, -1724, 1956, 15512
49618, 6047, 1845, 1612, -1632, 1996, 15628
49628, 5955, 2335, 1663, -1632, 2348, 15428
49638, 5969, 2863, 1757, -1588, 2324, 15076
49648, 5953, 2815, 1809, -1616, 2516, 14948
49658, 5871, 2693, 1750, -1516, 2568, 14592
49668, 5689, 2527, 1660, -1560, 2888, 14668
49678, 5604, 2362, 1560, -1768, 3020, 14612
49688, 5553, 2366, 1500, -1472, 3152, 14448
49698, 5505, 2220, 1529, -1556, 3164, 14224
49708, 5468, 1921, 1466, -1700, 3192, 14176
49718, 5406, 1683, 1474, -1596, 3608, 14168
49728, 5279, 1654, 1574, -1644, 3652, 14140
49738, 5215, 1442, 1593, -2020, 3664, 14348
49748, 5294, 1178, 1564, -2020, 3800, 14216
49758, 5465, 649, 1682, -1936, 3936, 14040
49768, 5594, 517, 1750, -1912, 4060, 13796
49778, 5678, 395, 1797, -1804, 4136, 13772
49788, 5752, 0, 1854, -1900, 4272, 14036
49798, 5794, -250, 2000, -1752, 4536, 14200
49808, 5666, -508, 1970, -2020, 4596, 14132
49818, 5537, -755, 1895, -2080, 4640, 13988
49828, 5562, -892, 1856, -2128, 4580, 13704
49838, 5747, -1160, 2049, -1872, 4832, 13712
49848, 5738, -1390, 2178, -1844, 5060, 13620
49858, 5538, -1654, 2169, -1852, 5232, 13676
49868, 5264, -1330, 2142, -1696, 5360, 14212
49878, 4839, -1099, 2037, -1700, 5588, 14472
49888, 4269, -1161, 1857, -1880, 5628, 14080
49898, 3748, -1247, 1663, -1820, 5784, 14128
49908, 3277, -1262, 1524, -2012, 5872, 14228
49918, 2861, -1358, 1385, -1852, 5880, 13832
49928, 2378, -1475, 1199, -1944, 5940, 13364
49938, 1888, -1764, 870, -1748, 5664, 13148
49948, 1343, -2142, 434, -1740, 5676, 12796
49958, 805, -2833, 27, -1492, 6000, 12532
49968, 296, -4002, -105, -1392, 6540, 12712
49978, -122, -4608, 193, -804, 6252, 13036
49988, -633, -4482, 527, -432, 6132, 13036
49998, -1139, -4559, 823, -928, 6312, 13248
50008, -1850, -4603, 833, -1428, 6368, 13444
50018, -2648, -4536, 741, -1648, 6336, 13304
50028, -3486, -4429, 549, -1456, 6248, 13004
50038, -4313, -4400, 304, -1448, 5992, 12604
50048, -4977, -4938, 23, -1796, 5880, 12600
50058, -5522, -5405, -396, -1348, 5568, 11548
50068, -6182, -5602, -1038, -1496, 5172, 11668
50078, -6601, -5850, -745, -164, 5844, 12244
50088, -6781, -6402, 177, 552, 5648, 12552
50098, -7186, -6873, 755, 412, 5292, 12452
50108, -7650, -7468, 1275, 824, 5120, 11564
50118, -7869, -8224, 1828, 964, 4608, 11432
50128, -8048, -9045, 1994, 560, 4320, 12028
50138, -8496, -9515, 1864, 260, 4624, 12968
50148, -8920, -9846, 1736, 132, 4560, 13632
50158, -9161, -9647, 1564, 752, 4064, 14212
50168, -9171, -9251, 1326, 1196, 3360, 14520
50178, -8949, -9114, 986, 1412, 3328, 14836
50188, -8770, -8652, 638, 2072, 3256, 15064
50198, -8641, -8264, 541, 2600, 3420, 15552
50208, -8632, -8399, 459, 2460, 3576, 16192
50218, -8563, -9061, 115, 2200, 3216, 16432
50228, -8351, -9431, -266, 2680, 2828, 16152
50238, -7932, -9469, -459, 2980, 2620, 16080
50248, -7139, -9290, -467, 2908, 2336, 16420
50258, -6050, -9005, -492, 2800, 2132, 16396
50268, -5122, -8940, -644, 2964, 1796, 16212
50278, -4262, -9186, -771, 3492, 1872, 15956
50288, -3490, -9728, -829, 4220, 1908, 16156
50298, -2803, -9676, -696, 4940, 1444, 16144
50308, -2856, -8658, -336, 6564, 2756, 17884
50318, -6403, -914, 612, 5996, 5732, 22660
50328, -7895, -3107, 1356, 2116, 2900, 18804
50338, -8287, -6121, 1065, 4216, 984, 16196
50348, -7915, -6720, 693, 5424, 696, 14616
50358, -7299, -6726, 583, 5140, 964, 14652
50368, -6768, -6887, 460, 3900, 868, 15784
50378, -6515, -7822, 350, 4080, 792, 15892
50388, -6118, -8474, 467, 5872, 784, 15792
50398, -5709, -8150, 884, 6428, 1128, 14996
50408, -5136, -7857, 692, 7172, 316, 14468
50418, -4733, -7466, 919, 5864, 860, 14544
50428, -4220, -6385, 753, 5940, 368, 14192
50438, -3627, -5245, 687, 6008, 232, 14344
50448, -3174, -3845, 692, 5988, 276, 14300
50458, -2685, -2459, 627, 6468, 36, 14024
50468, -2186, -1082, 629, 6704, 20, 14308
50478, -1754, 117, 469, 6520, -224, 14444
50488, -1558, 662, 563, 7340, -172, 14704
50498, -1641, 175, 713, 6508, 300, 14844
50508, -1949, -774, 998, 6876, 24, 14540
50518, -2066, -923, 1242, 6020, -148, 13868
50528, -1909, -203, 1608, 6108, -280, 13664
50538, -1532, 1290, 2080, 6448, -304, 13816
50548, -1071, 2458, 2283, 6496, -388, 13628
50558, -934, 3818, 2093, 6676, -340, 13264
50568, -936, 4513, 1888, 6656, -104, 13244
50578, -1157, 5148, 1697, 6908, 264, 13016
50588, -1703, 5805, 1540, 7124, 416, 12800
50598, -2368, 6172, 1324, 6996, 220, 12984
50608, -2897, 6711, 1195, 6212, 4, 12920
50618, -3108, 6760, 1310, 6120, 176, 14012
50628, -3277, 6048, 1750, 6372, -124, 14904
50638, -3492, 5908, 2087, 5160, -328, 14164
50648, -3179, 6880, 1967, 5636, -1284, 14312
50658, -1240, 11796, 1218, 5056, -2116, 15564
50668, 359, 12606, 1129, 4832, -780, 16744
50678, 754, 8855, 1239, 4632, -232, 16584
50688, 70, 8369, 1000, 4220, -32, 15804
50698, 97, 7129, -172, 3688, -1396, 14852
50708, -205, 7047, -501, 5276, -132, 14796
50718, -169, 4776, -141, 4472, 696, 17404
50728, -490, 3705, 91, 2804, -60, 15116
50738, -176, 2413, -128, 3260, -516, 15536
50748, -233, 2985, -515, 5136, -1164, 14184
50758, 561, 7676, -1138, 5900, -756, 7348
50768, 194, 5479, 282, 4912, 1848, 20508
50778, 142, 4002, 711, 1876, 432, 14732
50788, 220, 3590, 204, 4148, -844, 15412
50798, 482, 6722, -370, 4288, -168, 11996
50808, -2157, 8235, -582, -1228, -6088, 12664
50818, -244, 5735, -884, -3008, 1248, 23400
50828, 112, -2654, 78, 2884, -576, 15036
50838, -590, 878, -434, 3220, -872, 12992
50848, -438, 358, -395, 2464, -440, 16876
50858, -211, -587, -347, 2616, -168, 14572
50868, -441, 231, -481, 2900, -688, 14912
50878, -374, -401, -557, 2464, -672, 15768
50888, -415, -432, -647, 2616, -348, 14660
50898, -444, -345, -636, 3244, -392, 15332
50908, -478, -667, -421, 2676, -276, 15188
50918, -539, -486, -512, 2616, -324, 15088
50928, -604, -396, -706, 2312, -444, 15252
50938, -623, -370, -1120, 2148, -432, 15376
50948, -653, -365, -1390, 2528, -316, 15100
50958, -760, -333, -1597, 1864, -112, 15068
50968, -824, -787, -1778, 2128, -380, 15344
50978, -841, -12, -2374, 2268, -1548, 14056
50988, -1124, 2183, -2919, 2976, -928, 14580
50998, -1207, 2730, -3091, 2364, -436, 15196
51008, -1189, 2134, -3196, 2608, -456, 15796
51018, -1300, 1540, -3100, 2832, -112, 15516
51028, -1308, 901, -2935, 3764, -420, 15164
51038, -1132, -135, -2510, 2928, 12, 15600
51048, -1031, -2071, -2240, 2396, -144, 16132
51058, -752, -4132, -1895, 2712, -332, 15784
51068, -426, -5445, -1579, 2912, -244, 14688
51078, -4, -5307, -1332, 3632, -400, 14092
51088, 167, -3701, -1120, 4644, -508, 13440
51098, 188, -1172, -1130, 3864, 60, 13324
51108, 148, 1364, -1066, 4124, -220, 13828
51118, -176, 4292, -1333, 3632, -672, 13508
51128, -487, 5783, -1659, 2824, -408, 16436
51138, -294, 2880, -1380, 2108, -172, 17064
51148, -356, 4895, -1758, 2796, -820, 11192
51158, -920, 11911, -2405, 3720, -924, 12192
51168, -1127, 13072, -2809, -1596, -288, 19072
51178, 402, -5103, -1097, -736, 1500, 19872
51188, -130, -447, -1442, 5248, -1756, 10348
51198, -939, 2694, -1832, 2208, -684, 17668
51208, -180, -1269, -1675, 1684, -556, 15392
51218, -396, 181, -1492, 2708, 176, 13788
51228, -348, -69, -1481, 1504, -396, 15584
51238, 66, -381, -1416, 3320, -580, 15064
51248, -29, 189, -258, 2876, -88, 15004
51258, -226, 313, -1053, 2788, -20, 15420
51268, -328, 255, -720, 2920, -584, 15056
51278, -358, 227, -467, 2540, -372, 15264
51288, -427, 385, -304, 2280, -292, 14872
51298, -60, 7135, -740, 4884, -2192, 6124
51308, -1577, 14680, -1287, 6740, -488, 11960
51318, -1527, 18464, -1690, -676, -280, 14512
51328, -504, 14189, -1663, -44, -1608, 18716
51338, -227, 8319, -1297, -227, 8319, -1297
51348, -372, 4207, -916, 12, -68, 17696
51358, -289, 953, -653, 584, -240, 16856
51368, -195, -45, -512, 1144, -504, 14684
51378, 518, 3584, -396, 2888, -792, 10292
51388, 942, 13068, -54, 5264, -556, 8972
51398, 874, 24868, -309, 3988, -464, 8376
51408, 1794, 32767, -796, 1268, -296, 8600
51418, -2222, -23899, -1657, 23200, 3828, -32768
