Timestamp_ms,GyroX,GyroY,GyroZ,AccelX,AccelY,AccelZ
19498, -372, 100, 364, -848, -200, 15164
19508, -378, 105, 349, -864, -324, 15096
19518, -340, 89, 358, -908, -248, 15108
19528, -376, 75, 342, -992, -272, 15064
19538, -372, 98, 304, -924, -220, 15160
19548, -377, 101, 284, -768, -236, 15096
19558, -371, 91, 303, -796, -88, 15116
19568, -350, 87, 264, -876, -252, 15084
19578, -361, 75, 240, -872, -272, 15176
19588, -338, 86, 215, -928, -244, 15216
19598, -373, 126, 188, -928, -208, 15228
19608, -345, 158, 172, -856, -280, 15192
19618, -356, 137, 174, -844, -184, 15128
19628, -348, 128, 156, -780, -204, 15052
19638, -333, 116, 149, -828, -200, 15092
19648, -357, 140, 175, -856, -192, 15080
19658, -370, 114, 150, -940, -188, 15084
19668, -343, 137, 175, -904, -204, 15048
19678, -370, 127, 161, -836, -156, 15092
19688, -361, 130, 155, -808, -172, 15124
19698, -347, 116, 160, -940, -188, 15324
19708, -354, 110, 162, -872, -148, 15172
19718, -347, 137, 149, -836, -176, 15244
19728, -324, 139, 128, -796, -184, 15080
19738, -350, 145, 142, -968, -192, 15128
19748, -356, 153, 111, -872, -112, 15080
19758, -338, 147, 147, -1048, -252, 15152
19768, -373, 125, 132, -888, -140, 15188
19778, -328, 117, 144, -948, -220, 15072
19788, -369, 130, 133, -856, -220, 15188
19798, -338, 121, 119, -920, -212, 15108
19808, -352, 134, 123, -860, -144, 15132
19818, -379, 116, 148, -948, -192, 14944
19828, -363, 140, 132, -796, -160, 15252
19838, -347, 151, 145, -956, -128, 15116
19848, -368, 121, 138, -836, -272, 15188
19858, -365, 116, 124, -836, -240, 15092
19868, -345, 126, 124, -884, -196, 15204
19878, -359, 110, 128, -852, -260, 15120
19888, -335, 106, 131, -912, -212, 15220
19898, -351, 113, 142, -840, -148, 15168
19908, -332, 102, 137, -916, -192, 15152
19918, -352, 107, 144, -828, -188, 15172
19928, -348, 111, 118, -920, -216, 15120
19938, -351, 107, 127, -828, -180, 15176
19948, -340, 126, 119, -916, -240, 15076
19958, -352, 118, 135, -892, -336, 15124
19968, -349, 133, 133, -908, -136, 15172
19978, -368, 88, 146, -880, -220, 15128
19988, -350, 134, 128, -896, -236, 15104
19998, -339, 103, 138, -912, -152, 15120
20008, -356, 131, 149, -844, -204, 15152
20018, -354, 122, 127, -868, -236, 15196
20028, -358, 131, 114, -964, -156, 15172
20038, -351, 109, 125, -956, -164, 15104
20048, -343, 121, 125, -836, -168, 15200
20058, -360, 146, 148, -860, -216, 14996
20068, -332, 116, 117, -804, -252, 15052
20078, -346, 117, 136, -1048, -164, 15100
20088, -376, 133, 116, -908, -268, 14936
20098, -358, 136, 127, -852, -232, 15168
20108, -357, 133, 109, -960, -196, 15100
20118, -334, 142, 148, -916, -220, 15228
20128, -382, 131, 131, -916, -244, 15196
20138, -352, 126, 125, -916, -196, 15128
20148, -362, 112, 143, -796, -124, 15068
20158, -366, 105, 128, -968, -84, 15080
20168, -349, 155, 121, -864, -152, 15260
20178, -344, 131, 132, -856, -152, 15156
20188, -326, 132, 121, -796, -192, 14992
20198, -343, 133, 149, -912, -124, 15136
20208, -339, 101, 136, -848, -164, 15088
20218, -366, 119, 129, -860, -220, 15108
20228, -352, 102, 121, -916, -196, 15136
20238, -355, 137, 146, -892, -236, 15184
20248, -367, 133, 149, -860, -164, 15172
20258, -361, 137, 129, -824, -148, 15096
20268, -355, 95, 117, -896, -264, 15264
20278, -342, 129, 121, -860, -148, 15136
20288, -360, 114, 123, -944, -168, 15084
20298, -339, 122, 148, -876, -164, 15116
20308, -343, 141, 125, -908, -216, 15120
20318, -366, 142, 129, -868, -208, 15260
20328, -340, 133, 151, -820, -156, 14952
20338, -362, 238, 129, -696, -180, 15288
20348, -356, 181, 148, -708, -216, 15228
20358, -359, 193, 212, -716, -148, 15072
20368, -379, 173, 231, -808, -176, 15292
20378, -373, 184, 305, -820, -276, 15224
20388, -371, 168, 330, -752, -276, 15224
20398, -407, 154, 341, -872, -148, 15036
20408, -400, 156, 436, -548, -268, 15100
20418, -411, 159, 583, -752, -296, 15200
20428, -423, 171, 752, -632, -196, 15248
20438, -429, 197, 693, -812, -176, 15080
20448, -401, 108, 639, -1068, -132, 15112
20458, -400, 93, 588, -1076, -176, 15172
20468, -421, 173, 568, -564, -192, 15120
20478, -410, 77, 450, -1276, -260, 15284
20488, -432, 143, 494, -564, -296, 15096
20498, -441, 70, 615, -828, -284, 15092
20508, -511, -79, 776, -716, -96, 15128
20518, -574, -125, 700, -1176, 32, 15104
20528, -528, -37, 527, -1008, -144, 15060
20538, -497, -75, 478, -992, -228, 15116
20548, -425, 9, 324, -1016, -300, 15136
20558, -362, 48, 225, -1064, -216, 14988
20568, -364, 127, 185, -760, -252, 15124
20578, -396, 83, 220, -880, -236, 15172
20588, -400, 97, 195, -892, -272, 15164
20598, -485, 10, 305, -812, -172, 15232
20608, -510, 27, 337, -892, -212, 15044
20618, -499, 43, 340, -776, -260, 15240
20628, -524, 93, 322, -912, -208, 15096
20638, -488, 84, 310, -872, -176, 15096
20648, -437, 114, 220, -960, -220, 15144
20658, -454, 206, 232, -728, -192, 15200
20668, -512, 249, 259, -708, -212, 15232
20678, -516, 230, 303, -816, -232, 15380
20688, -577, 283, 298, -944, -240, 15312
20698, -632, 353, 301, -932, -220, 15208
20708, -558, 405, 248, -856, -324, 15100
20718, -541, 139, 234, -1000, -292, 15276
20728, -470, 131, 266, -924, -212, 14944
20738, -423, 37, 211, -920, -272, 15208
20748, -399, -12, 222, -948, -256, 15200
20758, -388, -85, 204, -912, -156, 15196
20768, -334, -34, 156, -992, -416, 15176
20778, -349, 21, 134, -828, -320, 15164
20788, -396, 176, 146, -760, -196, 15276
20798, -436, 264, 169, -784, -272, 15168
20808, -461, 282, 207, -784, -280, 15316
20818, -454, 358, 227, -728, -244, 15236
20828, -406, 247, 199, -972, -212, 14940
20838, -366, 156, 217, -948, -332, 14964
20848, -347, 32, 170, -1000, -272, 15116
20858, -348, -66, 162, -920, -300, 15132
20868, -356, -3, 138, -848, -192, 15208
20878, -371, 86, 127, -796, -252, 15216
20888, -430, 71, 155, -912, -148, 15168
20898, -393, 97, 145, -804, -272, 15044
20908, -373, 75, 122, -872, -224, 15120
20918, -316, 19, 130, -940, -360, 15108
20928, -316, -19, 81, -868, -168, 15076
20938, -268, -57, 125, -856, -288, 15108
20948, -267, -76, 112, -864, -288, 15192
20958, -287, -77, 143, -824, -260, 15116
20968, -262, -85, 110, -868, -280, 15052
20978, -249, -19, 80, -940, -276, 15008
20988, -225, -13, 60, -816, -328, 15044
20998, -224, -1, 60, -836, -312, 15172
21008, -237, 22, 70, -760, -256, 15164
21018, -202, 32, 90, -828, -240, 15156
21028, -178, 9, 31, -828, -248, 14800
21038, -128, 75, 14, -876, -184, 15120
21048, -157, 77, 23, -760, -132, 15248
21058, -173, 92, 49, -848, -208, 15272
21068, -208, 129, 37, -740, -304, 15188
21078, -236, 171, 29, -788, -184, 15412
21088, -222, 161, 28, -864, -196, 15104
21098, -190, 217, 21, -956, -164, 15152
21108, -206, 249, -24, -808, -292, 15096
21118, -202, 245, -14, -872, -264, 15160
21128, -209, 245, 2, -796, -252, 15276
21138, -245, 214, 18, -940, -224, 15208
21148, -244, 223, 38, -824, -320, 15236
21158, -241, 209, 56, -824, -116, 15080
21168, -277, 198, 69, -900, -180, 15192
21178, -268, 204, 64, -860, -216, 15068
21188, -288, 184, 84, -908, -192, 15096
21198, -304, 203, 65, -940, -168, 15124
21208, -291, 214, 55, -856, -144, 15148
21218, -298, 187, 39, -940, -168, 14924
21228, -238, 177, -52, -1112, -220, 14952
21238, -255, 178, -130, -664, -184, 15180
21248, -292, 135, -56, -684, -148, 15048
21258, -346, 146, 7, -800, -256, 15104
21268, -295, 169, 50, -872, -156, 15056
21278, -308, 135, 69, -844, -216, 15256
21288, -342, 142, 111, -840, -232, 15120
21298, -331, 142, 118, -808, -272, 15136
21308, -328, 148, 119, -832, -224, 15044
21318, -346, 119, 91, -892, -216, 15064
21328, -369, 127, 132, -816, -268, 15120
21338, -350, 135, 110, -948, -300, 15200
21348, -352, 117, 122, -876, -84, 15084
21358, -336, 151, 105, -876, -212, 15164
21368, -366, 136, 137, -808, -232, 15096
21378, -337, 113, 126, -872, -152, 15084
21388, -321, 133, 125, -940, -184, 15132
21398, -368, 139, 134, -824, -192, 15032
21408, -344, 127, 129, -920, -196, 15108
21418, -349, 114, 134, -824, -224, 15068
21428, -328, 134, 127, -900, -96, 15252
21438, -359, 109, 117, -968, -288, 15196
21448, -347, 149, 125, -948, -164, 15164
21458, -357, 113, 127, -920, -144, 15104
21468, -386, 115, 148, -820, -188, 15148
21478, -362, 126, 125, -876, -296, 15096
21488, -335, 118, 138, -864, -288, 15140
21498, -352, 145, 141, -904, -176, 15280
21508, -328, 114, 130, -944, -148, 15120
21518, -352, 128, 153, -976, -200, 15112
21528, -329, 112, 136, -960, -184, 15004
21538, -356, 109, 124, -952, -204, 15188
21548, -342, 119, 118, -840, -192, 15136
21558, -323, 122, 122, -920, -148, 15064
21568, -351, 132, 118, -924, -232, 15148
21578, -345, 119, 119, -976, -120, 14972
21588, -336, 112, 121, -820, -196, 15112
21598, -355, 158, 125, -852, -224, 15268
21608, -327, 111, 163, -852, -160, 15076
21618, -349, 103, 136, -872, -208, 15140
21628, -334, 124, 99, -952, -220, 15128
21638, -367, 128, 127, -880, -220, 15072
21648, -350, 130, 137, -952, -152, 15172
21658, -318, 152, 137, -856, -260, 15080
21668, -346, 117, 123, -852, -200, 15124
21678, -338, 144, 123, -880, -156, 15164
21688, -349, 127, 126, -880, -112, 15196
21698, -354, 132, 154, -764, -144, 15052
21708, -314, 118, 121, -832, -164, 15156
21718, -363, 110, 124, -880, -204, 15136
21728, -360, 138, 110, -896, -76, 15132
21738, -370, 145, 133, -836, -260, 15108
21748, -344, 119, 142, -796, -244, 15100
21758, -340, 114, 124, -908, -168, 15196
21768, -342, 130, 148, -864, -168, 15076
21778, -354, 110, 134, -896, -168, 15152
21788, -352, 100, 136, -804, -188, 15120
21798, -345, 121, 112, -936, -344, 15164
21808, -350, 120, 129, -864, -216, 15148
21818, -324, 134, 131, -796, -64, 15252
21828, -333, 126, 129, -912, -136, 15188
21838, -337, 113, 128, -880, -204, 15004
21848, -333, 110, 128, -904, -236, 15184
21858, -370, 112, 125, -820, -200, 15000
21868, -362, 110, 117, -720, -196, 15092
21878, -357, 114, 124, -828, -156, 15112
21888, -323, 138, 134, -832, -304, 15080
21898, -354, 116, 123, -912, -200, 14960
21908, -341, 151, 143, -916, -184, 15204
21918, -362, 133, 152, -844, -168, 15080
21928, -321, 140, 107, -852, -264, 15056
21938, -356, 127, 131, -824, -244, 15272
21948, -323, 116, 135, -856, -268, 15216
21958, -349, 117, 116, -872, -236, 15072
21968, -356, 124, 140, -924, -204, 15172
21978, -340, 117, 138, -900, -108, 15076
21988, -365, 106, 123, -860, -116, 15076
21998, -345, 103, 159, -828, -132, 15288
22008, -354, 87, 139, -828, -244, 15156
22018, -346, 112, 149, -836, -124, 15036
22028, -376, 102, 113, -972, -232, 15112
22038, -347, 137, 128, -860, -204, 15120
22048, -344, 118, 135, -856, -288, 15120
22058, -345, 102, 143, -976, -224, 15224
22068, -356, 115, 104, -868, -188, 15140
22078, -362, 123, 132, -908, -200, 15200
22088, -355, 143, 127, -880, -200, 15124
22098, -346, 134, 114, -996, -196, 15080
22108, -356, 120, 124, -848, -168, 15300
22118, -372, 110, 121, -848, -228, 15012
22128, -361, 113, 167, -780, -212, 15136
22138, -348, 113, 121, -800, -184, 15296
22148, -351, 127, 145, -848, -248, 15088
22158, -361, 122, 137, -820, -232, 15152
22168, -337, 110, 129, -872, -252, 15172
22178, -368, 148, 132, -836, -228, 15276
22188, -329, 109, 143, -864, -180, 15336
22198, -352, 75, 148, -828, -224, 15160
22208, -380, 148, 137, -800, -132, 14988
22218, -350, 91, 152, -800, -224, 15088
22228, -342, 136, 107, -876, -160, 15028
22238, -373, 140, 149, -840, -152, 15072
22248, -370, 111, 132, -868, -132, 15116
22258, -336, 133, 145, -856, -164, 15172
22268, -331, 126, 128, -936, -140, 15140
22278, -321, 114, 122, -848, -144, 15180
22288, -338, 109, 126, -876, -228, 15172
22298, -356, 101, 147, -952, -180, 15116
22308, -352, 117, 125, -876, -168, 14996
22318, -368, 133, 130, -936, -268, 15096
22328, -357, 121, 139, -856, -152, 14968
22338, -355, 120, 124, -932, -96, 15164
22348, -317, 113, 135, -880, -208, 15264
22358, -337, 137, 132, -920, -108, 15336
22368, -349, 115, 141, -924, -224, 15040
22378, -344, 115, 123, -796, -120, 15180
22388, -353, 107, 125, -900, -188, 15044
22398, -361, 128, 117, -920, -228, 15224
22408, -360, 95, 125, -872, -168, 15192
22418, -378, 121, 137, -940, -188, 15212
22428, -343, 83, 125, -840, -192, 14972
22438, -353, 129, 144, -852, -136, 15008
22448, -336, 105, 140, -912, -228, 15132
22458, -330, 126, 123, -924, -128, 15188
22468, -351, 119, 105, -936, -132, 15312
22478, -349, 116, 116, -832, -156, 15196
22488, -350, 156, 125, -848, -220, 15096
22498, -331, 144, 122, -800, -136, 14964
22508, -340, 112, 150, -888, -244, 15060
22518, -366, 149, 136, -772, -180, 15184
22528, -325, 123, 123, -900, -196, 15208
22538, -350, 113, 116, -956, -296, 14960
22548, -364, 142, 129, -836, -224, 15124
22558, -357, 141, 125, -1000, -164, 15208
22568, -349, 103, 125, -864, -240, 15144
22578, -340, 117, 130, -824, -176, 15172
22588, -327, 124, 118, -900, -164, 15068
22598, -341, 112, 139, -952, -228, 15236
22608, -355, 107, 135, -824, -160, 15232
22618, -350, 121, 150, -932, -164, 15120
22628, -353, 106, 130, -812, -176, 15076
22638, -363, 110, 148, -936, -80, 15156
22648, -347, 127, 131, -872, -236, 15032
22658, -376, 101, 130, -904, -152, 14960
22668, -346, 111, 121, -772, -196, 15132
22678, -346, 111, 124, -912, -212, 15200
22688, -357, 111, 125, -976, -288, 15148
22698, -364, 134, 140, -788, -228, 15112
22708, -342, 135, 118, -796, -152, 15060
22718, -365, 120, 97, -920, -216, 15060
22728, -348, 108, 123, -864, -260, 15172
22738, -321, 135, 145, -708, -176, 15084
22748, -353, 140, 137, -824, -144, 15224
22758, -368, 143, 108, -772, -268, 15164
22768, -347, 122, 138, -816, -188, 15112
22778, -344, 144, 131, -896, -256, 15112
22788, -336, 128, 148, -904, -256, 15220
22798, -363, 162, 148, -856, -140, 14980
22808, -348, 135, 122, -888, -184, 15072
22818, -352, 105, 131, -896, -152, 15136
22828, -372, 124, 122, -936, -188, 15148
22838, -349, 114, 135, -924, -228, 15208
22848, -362, 138, 115, -896, -236, 15132
22858, -341, 99, 121, -888, -228, 15024
22868, -337, 129, 123, -836, -164, 15008
22878, -350, 116, 160, -904, -268, 15164
22888, -361, 142, 139, -888, -192, 15192
22898, -327, 93, 136, -820, -180, 15188
22908, -375, 133, 131, -904, -236, 15108
22918, -383, 145, 138, -904, -260, 14964
22928, -371, 95, 141, -860, -176, 14988
22938, -328, 119, 125, -916, -168, 15220
22948, -336, 121, 120, -864, -216, 15220
22958, -349, 104, 137, -848, -236, 15268
22968, -360, 94, 111, -912, -300, 15060
22978, -358, 108, 126, -888, -152, 15304
22988, -342, 130, 114, -900, -276, 15092
22998, -372, 129, 127, -904, -136, 15164
23008, -351, 120, 114, -1012, -236, 15004
23018, -339, 115, 119, -816, -108, 15120
23028, -364, 127, 121, -768, -196, 15168
23038, -342, 100, 143, -880, -216, 15232
23048, -344, 126, 131, -912, -256, 15156
23058, -342, 140, 155, -828, -260, 15184
23068, -327, 126, 137, -908, -128, 15312
23078, -361, 96, 125, -744, -136, 15192
23088, -352, 119, 120, -796, -172, 15108
23098, -346, 94, 147, -848, -216, 15084
23108, -357, 122, 119, -796, -184, 15168
23118, -367, 110, 111, -908, -208, 15032
23128, -357, 113, 130, -760, -124, 15172
23138, -359, 110, 126, -892, -112, 15164
23148, -349, 119, 137, -948, -248, 15132
23158, -346, 103, 119, -840, -224, 15160
23168, -369, 121, 143, -792, -144, 15164
23178, -340, 113, 128, -904, -192, 15212
23188, -349, 126, 121, -828, -232, 15172
23198, -337, 128, 128, -804, -260, 15072
23208, -340, 114, 155, -780, -184, 15112
23218, -378, 105, 108, -760, -224, 15164
23228, -332, 121, 133, -784, -200, 15276
23238, -336, 117, 119, -864, -148, 15156
23248, -318, 132, 114, -856, -148, 15120
23258, -338, 141, 101, -880, -104, 15068
23268, -328, 132, 142, -880, -192, 15240
23278, -345, 128, 132, -832, -188, 15120
23288, -338, 118, 147, -956, -216, 15020
23298, -342, 115, 147, -820, -192, 15048
23308, -350, 123, 148, -920, -276, 15248
23318, -341, 120, 135, -856, -212, 15124
23328, -382, 106, 125, -928, -228, 15220
23338, -328, 125, 127, -896, -152, 15072
23348, -333, 98, 128, -844, -244, 15260
23358, -350, 90, 154, -804, -220, 15156
23368, -346, 139, 126, -844, -156, 15184
23378, -372, 127, 131, -772, -132, 15172
23388, -348, 141, 131, -928, -200, 15304
23398, -362, 101, 125, -884, -160, 15224
23408, -334, 125, 116, -900, -228, 15116
23418, -347, 129, 129, -804, -160, 15328
23428, -369, 143, 133, -900, -224, 15200
23438, -355, 141, 130, -844, -116, 15032
23448, -346, 124, 160, -760, -236, 15248
23458, -360, 90, 126, -880, -220, 15008
23468, -367, 135, 125, -808, -268, 15184
23478, -347, 110, 146, -896, -260, 15148
23488, -342, 129, 154, -892, -216, 15180
23498, -364, 129, 102, -904, -216, 15112
23508, -341, 137, 141, -932, -232, 15152
23518, -360, 147, 148, -864, -240, 15000
23528, -365, 127, 113, -968, -240, 15068
23538, -355, 111, 143, -1004, -184, 14992
23548, -369, 122, 118, -892, -244, 15032
23558, -343, 119, 135, -924, -252, 15100
23568, -363, 137, 112, -948, -232, 15072
23578, -336, 128, 130, -896, -164, 15164
23588, -365, 131, 142, -876, -216, 15092
23598, -341, 115, 145, -860, -200, 15052
23608, -358, 110, 122, -892, -248, 15092
23618, -358, 134, 131, -812, -264, 15152
23628, -348, 116, 120, -888, -184, 15276
23638, -359, 131, 138, -776, -232, 15200
23648, -348, 128, 133, -852, -216, 15216
23658, -343, 133, 127, -920, -228, 15220
23668, -369, 145, 142, -840, -168, 15088
23678, -323, 107, 132, -848, -164, 15156
23688, -350, 116, 128, -912, -108, 15188
23698, -355, 105, 122, -848, -260, 15160
23708, -333, 136, 138, -912, -160, 15104
23718, -376, 112, 134, -868, -224, 15060
23728, -342, 144, 114, -860, -248, 15164
23738, -345, 97, 125, -916, -280, 15112
23748, -321, 108, 117, -804, -244, 15164
23758, -356, 111, 126, -848, -212, 15148
23768, -342, 128, 153, -832, -216, 15124
23778, -369, 132, 116, -852, -288, 15116
23788, -348, 114, 113, -816, -268, 15100
23798, -310, 121, 125, -956, -100, 15088
23808, -355, 133, 129, -948, -164, 14960
23818, -374, 93, 145, -932, -204, 15224
23828, -347, 138, 124, -892, -112, 15112
23838, -337, 133, 136, -860, -192, 15148
23848, -355, 124, 139, -832, -192, 15264
23858, -312, 112, 127, -920, -240, 15280
23868, -345, 97, 118, -860, -260, 15116
23878, -340, 104, 133, -876, -168, 15216
23888, -376, 105, 132, -944, -112, 15128
23898, -356, 112, 111, -872, -172, 15108
23908, -341, 112, 118, -856, -184, 15092
23918, -371, 127, 137, -940, -204, 14944
23928, -345, 137, 128, -948, -252, 15284
23938, -358, 121, 136, -872, -236, 15032
23948, -324, 122, 132, -884, -152, 15256
23958, -349, 81, 138, -792, -200, 15104
23968, -344, 135, 120, -868, -256, 15136
23978, -362, 134, 117, -872, -236, 15232
23988, -363, 114, 131, -920, -120, 15088
23998, -328, 113, 111, -932, -188, 15188
24008, -346, 92, 122, -944, -148, 15104
24018, -367, 134, 111, -896, -220, 15200
24028, -352, 128, 142, -848, -144, 15216
24038, -346, 158, 127, -872, -124, 14912
24048, -361, 121, 146, -924, -220, 15228
24058, -339, 125, 132, -800, -172, 15220
24068, -367, 137, 151, -808, -164, 15288
24078, -342, 139, 128, -908, -244, 14992
24088, -362, 112, 129, -912, -136, 15036
24098, -371, 144, 128, -768, -188, 15032
24108, -347, 108, 124, -748, -176, 15180
24118, -352, 121, 149, -904, -148, 15096
24128, -351, 109, 164, -904, -264, 15076
24138, -367, 126, 130, -832, -104, 15180
24148, -351, 119, 142, -1036, -140, 15060
24158, -358, 129, 146, -840, -112, 15024
24168, -342, 130, 126, -876, -168, 14976
24178, -351, 119, 132, -924, -252, 15156
24188, -352, 124, 156, -868, -132, 15128
24198, -368, 133, 103, -828, -116, 15236
24208, -350, 101, 129, -868, -244, 15172
24218, -342, 111, 131, -856, -192, 15184
24228, -357, 118, 134, -904, -100, 15120
24238, -349, 114, 133, -908, -152, 15196
24248, -388, 123, 141, -848, -188, 15180
24258, -353, 114, 134, -872, -200, 15172
24268, -341, 137, 120, -812, -176, 15056
24278, -351, 149, 126, -880, -200, 15188
24288, -331, 107, 122, -876, -196, 15216
24298, -349, 136, 119, -904, -172, 15204
24308, -368, 145, 144, -768, -280, 15096
24318, -335, 147, 130, -940, -188, 15172
24328, -346, 124, 134, -820, -108, 15172
24338, -335, 115, 125, -940, -228, 15164
24348, -336, 125, 119, -808, -152, 15216
24358, -355, 132, 136, -828, -180, 15084
24368, -347, 124, 123, -784, -248, 15068
24378, -344, 131, 149, -784, -276, 15112
24388, -348, 108, 113, -848, -124, 15196
24398, -335, 136, 128, -776, -200, 15204
24408, -347, 117, 104, -936, -256, 15164
24418, -337, 99, 125, -908, -228, 15204
24428, -377, 118, 113, -884, -176, 15072
24438, -388, 133, 142, -908, -172, 15064
24448, -348, 146, 136, -888, -300, 15224
24458, -357, 126, 132, -952, -200, 15204
24468, -352, 120, 140, -912, -152, 15052
24478, -346, 94, 102, -904, -156, 15080
24488, -341, 123, 138, -896, -260, 15148
24498, -377, 132, 146, -836, -120, 15136
24508, -357, 114, 141, -840, -160, 15188
24518, -356, 120, 109, -880, -280, 15304
24528, -338, 113, 119, -960, -296, 15084
24538, -328, 134, 120, -924, -132, 15232
24548, -354, 140, 139, -968, -224, 15080
24558, -354, 93, 117, -824, -236, 15144
24568, -324, 87, 148, -940, -348, 15100
24578, -354, 119, 127, -824, -164, 15008
24588, -328, 125, 137, -924, -196, 15184
24598, -346, 133, 112, -824, -204, 15100
24608, -362, 108, 126, -844, -280, 14984
24618, -361, 117, 137, -844, -304, 15116
24628, -339, 114, 118, -868, -268, 15212
24638, -347, 121, 133, -832, -140, 15076
24648, -354, 152, 120, -808, -172, 15056
24658, -376, 126, 144, -896, -300, 15220
24668, -354, 112, 137, -828, -232, 15236
24678, -352, 105, 136, -888, -268, 15152
