Timestamp_ms,GyroX,GyroY,GyroZ,AccelX,AccelY,AccelZ
54418, -343, 140, 148, -816, -176, 15344
54428, -331, 142, 105, -904, -172, 15280
54438, -344, 123, 135, -844, -152, 15340
54448, -346, 132, 129, -892, -208, 15300
54458, -321, 132, 135, -856, -260, 15284
54468, -311, 128, 132, -828, -288, 15284
54478, -306, 125, 126, -892, -256, 15176
54488, -336, 115, 110, -864, -240, 15352
54498, -345, 124, 118, -824, -220, 15188
54508, -331, 106, 124, -872, -264, 15316
54518, -332, 109, 124, -904, -232, 15188
54528, -339, 135, 148, -888, -184, 15176
54538, -323, 122, 134, -824, -308, 15284
54548, -339, 117, 119, -808, -216, 15212
54558, -341, 127, 126, -820, -324, 15164
54568, -360, 128, 116, -856, -232, 15108
54578, -338, 129, 106, -868, -196, 15196
54588, -328, 98, 121, -892, -252, 15224
54598, -340, 119, 132, -720, -220, 15180
54608, -357, 138, 131, -756, -244, 15288
54618, -336, 128, 114, -856, -256, 15256
54628, -341, 104, 115, -804, -304, 15120
54638, -346, 163, 130, -792, -180, 15236
54648, -340, 132, 131, -884, -184, 15240
54658, -361, 126, 140, -860, -264, 15284
54668, -359, 142, 128, -772, -164, 15340
54678, -369, 131, 169, -816, -228, 15112
54688, -351, 115, 150, -796, -220, 15144
54698, -365, 124, 147, -880, -296, 15136
54708, -339, 125, 139, -768, -176, 15312
54718, -351, 122, 120, -856, -256, 15044
54728, -336, 140, 129, -924, -196, 15156
54738, -351, 119, 137, -880, -104, 15348
54748, -334, 129, 136, -792, -236, 15112
54758, -339, 125, 118, -892, -212, 15268
54768, -336, 140, 138, -848, -188, 15224
54778, -359, 150, 140, -736, -204, 15196
54788, -338, 110, 121, -772, -204, 15300
54798, -341, 127, 122, -908, -160, 15220
54808, -334, 124, 119, -888, -220, 15288
54818, -345, 145, 115, -840, -112, 15248
54828, -354, 121, 132, -940, -324, 15080
54838, -346, 129, 141, -776, -232, 15088
54848, -335, 115, 139, -844, -128, 15152
54858, -326, 120, 125, -844, -244, 15112
54868, -325, 106, 131, -812, -208, 15120
54878, -349, 141, 119, -812, -172, 15204
54888, -356, 135, 119, -920, -152, 15112
54898, -342, 119, 132, -712, -224, 15016
54908, -359, 124, 136, -924, -184, 15196
54918, -355, 122, 133, -864, -212, 15244
54928, -334, 109, 118, -932, -296, 15164
54938, -322, 132, 141, -804, -208, 15212
54948, -325, 117, 115, -868, -168, 15180
54958, -342, 118, 111, -844, -180, 15224
54968, -342, 123, 138, -780, -252, 15164
54978, -344, 133, 113, -848, -264, 15232
54988, -331, 127, 139, -904, -268, 15204
54998, -329, 139, 136, -880, -244, 15124
55008, -339, 117, 106, -828, -296, 15236
55018, -342, 118, 133, -816, -224, 15144
55028, -357, 119, 131, -896, -244, 15260
55038, -348, 113, 120, -952, -320, 15216
55048, -332, 131, 128, -876, -172, 15172
55058, -342, 135, 126, -824, -240, 15048
55068, -320, 110, 132, -848, -184, 15196
55078, -347, 136, 118, -948, -208, 15124
55088, -345, 128, 104, -836, -268, 15156
55098, -339, 133, 141, -772, -232, 15152
55108, -345, 125, 111, -740, -148, 15216
55118, -338, 136, 129, -816, -240, 15000
55128, -343, 125, 126, -904, -212, 15180
55138, -340, 146, 117, -880, -148, 15164
55148, -344, 115, 117, -868, -124, 15056
55158, -342, 128, 127, -880, -160, 15304
55168, -363, 110, 125, -896, -216, 15040
55178, -352, 150, 120, -760, -228, 15188
55188, -353, 134, 126, -868, -212, 15192
55198, -346, 156, 111, -816, -204, 15196
55208, -345, 118, 128, -812, -220, 14996
55218, -312, 149, 117, -780, -216, 15220
55228, -337, 139, 138, -876, -264, 15184
55238, -356, 125, 142, -824, -232, 15164
55248, -361, 127, 133, -804, -268, 15128
55258, -353, 122, 125, -784, -268, 15184
55268, -339, 134, 123, -920, -192, 15168
55278, -340, 134, 145, -832, -212, 15232
55288, -335, 129, 127, -848, -268, 15164
55298, -357, 138, 126, -872, -172, 15272
55308, -365, 140, 126, -912, -192, 15160
55318, -357, 130, 112, -772, -164, 15192
55328, -332, 138, 118, -820, -160, 14996
55338, -346, 120, 128, -916, -204, 15200
55348, -344, 120, 130, -808, -180, 15216
55358, -348, 126, 138, -932, -184, 15156
55368, -321, 137, 123, -824, -184, 15280
55378, -343, 117, 121, -772, -204, 15040
55388, -331, 128, 128, -848, -204, 15228
55398, -362, 126, 122, -756, -304, 15200
55408, -327, 139, 133, -764, -172, 15176
55418, -329, 137, 139, -860, -228, 15200
55428, -355, 117, 124, -820, -168, 15324
55438, -341, 134, 132, -872, -176, 15024
55448, -333, 128, 128, -828, -212, 15220
55458, -343, 87, 125, -828, -148, 15200
55468, -350, 133, 129, -864, -200, 15256
55478, -344, 111, 133, -836, -300, 15140
55488, -354, 134, 140, -892, -160, 15244
55498, -340, 125, 124, -892, -216, 15076
55508, -356, 123, 127, -812, -192, 15224
55518, -347, 118, 113, -864, -196, 15104
55528, -333, 122, 131, -864, -248, 15132
55538, -355, 135, 124, -884, -264, 15232
55548, -330, 133, 119, -900, -304, 15176
55558, -345, 138, 125, -828, -252, 15164
55568, -329, 110, 143, -860, -132, 15204
55578, -329, 138, 101, -784, -268, 15108
55588, -338, 121, 118, -796, -252, 15148
55598, -327, 118, 142, -888, -276, 15264
55608, -348, 128, 112, -760, -168, 15068
55618, -353, 140, 134, -872, -272, 15308
55628, -345, 149, 157, -848, -140, 15208
55638, -353, 132, 123, -880, -332, 15176
55648, -361, 140, 140, -760, -184, 15316
55658, -337, 111, 134, -796, -216, 15248
55668, -362, 130, 121, -908, -184, 15112
55678, -328, 144, 120, -828, -236, 15212
55688, -326, 131, 136, -784, -200, 15140
55698, -332, 130, 112, -880, -268, 15248
55708, -345, 116, 141, -768, -232, 15220
55718, -337, 134, 114, -888, -224, 15244
55728, -353, 134, 117, -864, -164, 15304
55738, -340, 123, 145, -808, -300, 15164
55748, -359, 135, 134, -832, -248, 15236
55758, -349, 140, 128, -880, -144, 15256
55768, -347, 148, 135, -840, -128, 15256
55778, -360, 124, 120, -876, -148, 15312
55788, -357, 122, 139, -780, -276, 15180
55798, -331, 137, 134, -948, -172, 15040
55808, -346, 124, 132, -832, -220, 15180
55818, -348, 119, 143, -804, -212, 15248
55828, -349, 123, 113, -920, -164, 15328
55838, -349, 142, 140, -808, -216, 15240
55848, -316, 122, 133, -796, -168, 15296
55858, -349, 152, 135, -760, -160, 15120
55868, -350, 125, 133, -888, -268, 15356
55878, -343, 126, 132, -860, -200, 15280
55888, -352, 126, 105, -900, -184, 15272
55898, -370, 119, 118, -708, -196, 15036
55908, -330, 145, 128, -832, -276, 15160
55918, -341, 113, 121, -828, -204, 15152
55928, -341, 128, 124, -832, -204, 15228
55938, -330, 124, 139, -796, -184, 15060
55948, -344, 116, 139, -908, -176, 15132
55958, -335, 131, 134, -864, -192, 14972
55968, -350, 117, 131, -816, -120, 15196
55978, -343, 109, 118, -808, -248, 15124
55988, -353, 127, 124, -884, -176, 15156
55998, -351, 126, 137, -796, -156, 15256
56008, -346, 124, 120, -852, -184, 15148
56018, -348, 127, 122, -824, -276, 15128
56028, -332, 104, 134, -824, -216, 15216
56038, -330, 126, 133, -924, -256, 15208
56048, -340, 108, 132, -912, -244, 15136
56058, -332, 117, 150, -836, -264, 15184
56068, -354, 108, 137, -844, -164, 15128
56078, -345, 135, 144, -892, -196, 15068
56088, -344, 133, 128, -824, -224, 15076
56098, -332, 135, 129, -764, -232, 15172
56108, -333, 120, 112, -796, -248, 15176
56118, -340, 129, 131, -900, -260, 15184
56128, -347, 126, 128, -752, -204, 15076
56138, -344, 122, 142, -892, -220, 15144
56148, -343, 126, 122, -936, -212, 15116
56158, -342, 131, 134, -848, -164, 15188
56168, -341, 120, 120, -832, -216, 15308
56178, -331, 123, 119, -888, -304, 15204
56188, -334, 143, 115, -848, -264, 15060
56198, -345, 123, 141, -880, -228, 15088
56208, -350, 139, 123, -772, -148, 15200
56218, -343, 107, 153, -864, -244, 15208
56228, -338, 114, 146, -784, -236, 15196
56238, -342, 138, 131, -908, -116, 15276
56248, -317, 115, 161, -796, -204, 15172
56258, -349, 144, 120, -868, -252, 15096
56268, -360, 117, 127, -776, -196, 15120
56278, -329, 103, 123, -888, -248, 15216
56288, -346, 131, 139, -844, -260, 15080
56298, -359, 127, 141, -832, -156, 15168
56308, -360, 128, 140, -920, -228, 15164
56318, -346, 136, 130, -724, -204, 15092
56328, -327, 115, 134, -836, -136, 15184
56338, -346, 118, 135, -788, -120, 15160
56348, -363, 129, 142, -900, -264, 15180
56358, -347, 123, 116, -808, -320, 15320
56368, -344, 119, 136, -924, -204, 15196
56378, -338, 98, 126, -816, -272, 15060
56388, -360, 114, 120, -864, -96, 15120
56398, -328, 130, 134, -820, -156, 15120
56408, -351, 113, 129, -864, -240, 15180
56418, -363, 137, 120, -804, -188, 15148
56428, -352, 134, 126, -880, -148, 15164
56438, -350, 144, 140, -788, -256, 15200
56448, -346, 115, 125, -936, -288, 15008
56458, -331, 112, 128, -784, -248, 15164
56468, -347, 141, 136, -804, -236, 15016
56478, -362, 109, 126, -920, -284, 15184
56488, -366, 129, 150, -848, -96, 15160
56498, -332, 128, 129, -896, -216, 15240
56508, -353, 127, 125, -860, -308, 14928
56518, -339, 126, 140, -668, -280, 15072
56528, -347, 122, 124, -904, -160, 15088
56538, -354, 109, 128, -852, -172, 15104
56548, -337, 127, 143, -840, -200, 15268
56558, -363, 115, 136, -860, -212, 15060
56568, -350, 132, 104, -828, -200, 15120
56578, -330, 124, 137, -924, -236, 14988
56588, -348, 129, 136, -868, -276, 15216
56598, -345, 106, 141, -900, -192, 15188
56608, -339, 121, 121, -836, -264, 15136
56618, -344, 126, 119, -776, -272, 15084
56628, -340, 103, 129, -824, -188, 15172
56638, -340, 122, 156, -848, -264, 15308
56648, -349, 114, 134, -784, -184, 15180
56658, -350, 110, 119, -728, -248, 15104
56668, -341, 123, 124, -872, -192, 15252
56678, -320, 115, 139, -840, -272, 15180
56688, -341, 122, 133, -916, -148, 15216
56698, -341, 133, 133, -828, -224, 15116
56708, -351, 115, 116, -840, -332, 15240
56718, -345, 104, 139, -784, -268, 15216
56728, -344, 113, 138, -836, -252, 15244
56738, -340, 119, 132, -880, -152, 15196
56748, -348, 132, 119, -868, -152, 15172
56758, -341, 136, 129, -828, -268, 15132
56768, -357, 142, 119, -924, -292, 15252
56778, -353, 128, 122, -904, -204, 15224
56788, -323, 122, 122, -880, -176, 15228
56798, -360, 109, 116, -896, -156, 15248
56808, -322, 111, 141, -796, -200, 15076
56818, -354, 122, 134, -824, -192, 14940
56828, -318, 125, 133, -816, -148, 15152
56838, -342, 108, 119, -776, -168, 15216
56848, -333, 128, 122, -836, -172, 15204
56858, -344, 110, 115, -876, -204, 15080
56868, -355, 137, 124, -852, -200, 15164
56878, -361, 116, 143, -864, -128, 15352
56888, -326, 127, 127, -780, -192, 15256
56898, -332, 130, 128, -816, -244, 15148
56908, -351, 143, 115, -788, -264, 15200
56918, -355, 123, 127, -780, -260, 15108
56928, -351, 125, 139, -836, -232, 15172
56938, -335, 143, 117, -756, -128, 15136
56948, -342, 107, 123, -776, -268, 15288
56958, -352, 132, 128, -816, -152, 15172
56968, -334, 123, 136, -800, -224, 15232
56978, -331, 128, 127, -832, -240, 15192
56988, -339, 146, 130, -836, -204, 15108
56998, -359, 110, 134, -764, -196, 15240
57008, -345, 133, 121, -796, -328, 15224
57018, -355, 119, 129, -880, -228, 15152
57028, -339, 101, 144, -940, -148, 15028
57038, -318, 139, 131, -904, -248, 15092
57048, -347, 134, 127, -868, -240, 15112
57058, -344, 133, 113, -872, -236, 15180
57068, -350, 139, 139, -848, -216, 15136
57078, -369, 119, 111, -904, -204, 15288
57088, -333, 131, 135, -896, -180, 15104
57098, -340, 136, 119, -852, -128, 15160
57108, -347, 169, 125, -800, -164, 15172
57118, -360, 161, 139, -840, -160, 15248
57128, -345, 125, 140, -860, -236, 15116
57138, -335, 125, 124, -948, -148, 15044
57148, -360, 135, 154, -868, -184, 15092
57158, -358, 118, 127, -924, -248, 15192
57168, -334, 115, 129, -864, -264, 15016
57178, -343, 112, 132, -848, -328, 15164
57188, -365, 112, 118, -768, -244, 15120
57198, -331, 111, 130, -872, -152, 15252
57208, -345, 103, 126, -796, -236, 15068
57218, -353, 125, 127, -820, -156, 15224
57228, -350, 126, 118, -816, -196, 15276
57238, -359, 119, 129, -908, -164, 15212
57248, -341, 146, 127, -860, -204, 15020
57258, -351, 143, 154, -848, -164, 15152
57268, -363, 131, 117, -920, -108, 15164
57278, -331, 111, 123, -764, -224, 15160
57288, -323, 113, 128, -804, -228, 15116
57298, -353, 129, 120, -776, -176, 15156
57308, -329, 131, 129, -812, -120, 15088
57318, -352, 141, 127, -784, -224, 15316
57328, -340, 119, 128, -920, -264, 15064
57338, -344, 127, 141, -896, -228, 15236
57348, -349, 122, 137, -888, -236, 15260
57358, -335, 109, 125, -768, -192, 15068
57368, -363, 121, 116, -892, -204, 15140
57378, -332, 105, 134, -856, -232, 15236
57388, -344, 129, 126, -816, -228, 15172
57398, -357, 126, 116, -868, -260, 15188
57408, -353, 118, 137, -780, -184, 15108
57418, -334, 118, 130, -848, -156, 15188
57428, -342, 128, 140, -864, -208, 15332
57438, -345, 115, 154, -828, -180, 15260
57448, -339, 136, 123, -828, -216, 15340
57458, -370, 105, 134, -820, -196, 15200
57468, -357, 151, 128, -804, -264, 15188
57478, -346, 131, 150, -904, -316, 15068
57488, -341, 126, 122, -848, -180, 15096
57498, -341, 134, 113, -816, -228, 15232
57508, -352, 123, 121, -872, -124, 15200
57518, -349, 96, 120, -772, -184, 15204
57528, -360, 111, 130, -816, -200, 15220
57538, -342, 142, 108, -892, -256, 15052
57548, -329, 117, 115, -792, -124, 15160
57558, -328, 126, 137, -856, -160, 15156
57568, -346, 134, 133, -800, -208, 15204
57578, -365, 137, 148, -1008, -220, 15128
57588, -356, 108, 117, -900, -228, 15100
57598, -341, 113, 132, -808, -240, 15136
57608, -351, 142, 137, -812, -192, 15208
57618, -352, 141, 134, -888, -232, 15252
57628, -349, 103, 126, -956, -272, 15032
57638, -339, 140, 121, -868, -256, 15196
57648, -344, 102, 132, -784, -180, 15148
57658, -346, 145, 131, -928, -236, 15064
57668, -344, 130, 133, -836, -172, 15192
57678, -334, 147, 145, -816, -232, 15072
57688, -338, 152, 124, -864, -212, 15196
57698, -338, 125, 125, -760, -212, 15272
57708, -326, 148, 132, -868, -208, 15096
57718, -339, 102, 149, -848, -260, 15104
57728, -356, 123, 133, -944, -308, 15256
57738, -354, 130, 125, -824, -192, 15172
57748, -354, 96, 134, -784, -208, 15148
57758, -356, 131, 137, -796, -228, 15200
57768, -325, 128, 142, -808, -192, 15260
57778, -354, 124, 134, -792, -284, 15076
57788, -344, 141, 120, -848, -328, 15260
57798, -343, 109, 119, -844, -216, 15216
57808, -344, 122, 127, -868, -204, 15120
57818, -361, 126, 140, -828, -280, 15184
57828, -332, 103, 113, -804, -260, 15092
57838, -364, 117, 144, -904, -252, 15172
57848, -337, 136, 119, -836, -252, 15224
57858, -351, 108, 123, -840, -212, 15128
57868, -347, 124, 130, -912, -204, 15224
57878, -343, 121, 109, -788, -216, 15112
57888, -343, 150, 119, -876, -208, 15244
57898, -355, 127, 146, -804, -148, 15044
57908, -365, 132, 129, -812, -148, 15184
57918, -341, 126, 122, -876, -228, 15196
57928, -327, 105, 123, -932, -200, 15116
57938, -339, 145, 128, -848, -188, 15180
57948, -343, 137, 116, -876, -180, 15224
57958, -339, 128, 131, -832, -128, 15212
57968, -338, 141, 129, -876, -248, 15192
57978, -353, 120, 136, -884, -204, 15072
57988, -344, 118, 122, -836, -236, 15220
57998, -339, 115, 145, -916, -292, 15320
58008, -348, 133, 114, -872, -224, 15228
58018, -337, 105, 153, -896, -152, 15156
58028, -347, 117, 146, -920, -208, 15208
58038, -355, 107, 137, -856, -200, 15236
58048, -347, 124, 134, -816, -184, 15264
58058, -338, 139, 142, -884, -180, 15188
58068, -359, 148, 130, -760, -272, 15144
58078, -355, 118, 124, -876, -208, 15292
58088, -338, 97, 144, -824, -232, 15204
58098, -350, 140, 128, -896, -300, 15180
58108, -355, 112, 123, -804, -344, 15156
58118, -356, 117, 131, -844, -252, 15128
58128, -348, 128, 144, -908, -216, 15248
58138, -354, 132, 116, -768, -288, 15180
58148, -352, 125, 129, -908, -236, 15228
58158, -332, 120, 125, -848, -232, 15196
58168, -331, 116, 120, -868, -188, 15112
58178, -358, 136, 115, -912, -108, 15140
58188, -358, 130, 128, -820, -272, 15280
58198, -357, 125, 119, -836, -176, 15040
58208, -345, 124, 123, -760, -216, 15220
58218, -340, 119, 125, -812, -232, 15184
58228, -347, 128, 141, -796, -192, 15224
58238, -332, 122, 137, -836, -252, 15240
58248, -357, 113, 122, -776, -216, 15336
58258, -355, 164, 131, -816, -268, 15116
58268, -342, 132, 137, -852, -160, 15272
58278, -341, 116, 124, -844, -228, 15088
58288, -352, 139, 129, -808, -208, 15216
58298, -337, 139, 141, -872, -220, 15136
58308, -360, 124, 121, -888, -236, 15264
58318, -354, 132, 127, -884, -196, 15192
58328, -343, 137, 135, -928, -236, 15232
58338, -355, 128, 146, -812, -152, 15164
58348, -349, 103, 130, -808, -136, 15136
58358, -343, 126, 137, -788, -216, 15112
58368, -347, 116, 130, -740, -300, 15280
58378, -334, 92, 124, -968, -220, 15296
58388, -338, 116, 121, -956, -228, 15112
58398, -328, 141, 131, -772, -236, 15252
58408, -355, 106, 125, -864, -240, 15240
58418, -353, 114, 147, -824, -200, 15260
58428, -354, 124, 120, -856, -320, 15172
58438, -330, 125, 102, -796, -260, 15240
58448, -339, 141, 120, -876, -204, 15280
58458, -359, 114, 144, -948, -196, 15120
58468, -361, 118, 139, -880, -156, 15128
58478, -354, 124, 129, -892, -248, 15288
58488, -362, 123, 130, -832, -216, 15184
58498, -367, 142, 138, -848, -300, 15124
58508, -341, 132, 137, -928, -156, 15132
58518, -347, 113, 142, -800, -284, 15264
58528, -332, 133, 131, -864, -216, 15164
58538, -341, 128, 123, -800, -128, 15116
58548, -336, 117, 142, -808, -228, 15224
58558, -339, 129, 99, -848, -224, 15248
58568, -349, 125, 121, -916, -260, 15104
58578, -351, 111, 114, -892, -236, 15208
58588, -339, 150, 121, -812, -252, 15148
58598, -337, 146, 132, -804, -172, 15220
58608, -347, 131, 127, -748, -248, 15272
58618, -362, 139, 126, -720, -188, 15176
58628, -335, 126, 119, -924, -160, 15064
58638, -355, 106, 126, -808, -136, 15148
58648, -343, 130, 129, -904, -196, 15088
58658, -342, 122, 139, -800, -184, 15208
58668, -334, 125, 123, -880, -268, 15136
58678, -344, 127, 132, -880, -292, 15164
58688, -354, 114, 104, -724, -176, 15336
58698, -349, 114, 120, -832, -140, 15264
58708, -369, 132, 127, -864, -156, 15232
58718, -357, 101, 120, -868, -212, 15220
58728, -341, 116, 123, -860, -132, 15172
58738, -345, 117, 137, -752, -192, 15236
58748, -346, 115, 133, -788, -216, 15172
58758, -347, 120, 103, -884, -124, 15180
58768, -340, 136, 159, -864, -176, 15096
58778, -363, 122, 126, -848, -216, 15312
58788, -353, 132, 138, -840, -216, 15180
58798, -342, 124, 133, -940, -184, 15272
58808, -326, 138, 141, -880, -156, 15244
58818, -333, 118, 131, -880, -156, 15256
58828, -329, 118, 120, -812, -128, 15188
58838, -360, 115, 120, -816, -152, 15204
58848, -361, 125, 125, -904, -196, 15280
58858, -335, 117, 132, -816, -160, 15028
58868, -336, 126, 133, -816, -264, 15236
58878, -344, 146, 115, -860, -308, 15228
58888, -352, 140, 111, -936, -216, 15124
58898, -337, 130, 132, -816, -144, 15180
58908, -343, 131, 117, -828, -144, 15220
58918, -340, 144, 138, -916, -156, 15060
58928, -356, 152, 144, -808, -244, 15116
58938, -349, 122, 133, -796, -156, 15108
58948, -329, 114, 141, -848, -156, 15156
58958, -353, 124, 119, -796, -260, 15200
58968, -355, 120, 124, -912, -144, 15252
58978, -333, 154, 132, -908, -224, 15320
58988, -360, 128, 128, -764, -184, 15132
58998, -339, 127, 147, -804, -272, 15136
59008, -344, 92, 115, -852, -288, 15136
59018, -340, 158, 116, -796, -256, 15304
59028, -336, 127, 103, -844, -236, 15260
59038, -360, 150, 124, -832, -236, 15080
59048, -348, 129, 150, -872, -180, 15296
59058, -347, 138, 115, -844, -260, 15208
59068, -338, 132, 133, -864, -216, 15144
59078, -337, 103, 136, -848, -220, 15304
59088, -347, 122, 129, -872, -212, 15168
59098, -343, 122, 103, -868, -252, 15196
59108, -319, 112, 119, -932, -200, 15044
59118, -348, 138, 138, -812, -76, 15348
59128, -350, 130, 118, -820, -228, 15196
59138, -349, 137, 131, -808, -332, 15080
59148, -360, 135, 136, -832, -236, 15156
59158, -333, 138, 138, -812, -248, 15156
59168, -354, 98, 132, -808, -216, 15072
59178, -357, 143, 126, -772, -156, 15268
59188, -346, 140, 148, -848, -216, 15200
59198, -328, 152, 130, -836, -216, 15132
59208, -340, 128, 109, -892, -180, 15336
59218, -352, 128, 142, -836, -244, 15084
59228, -341, 118, 142, -916, -64, 15092
59238, -353, 129, 136, -792, -244, 15140
59248, -336, 120, 122, -940, -172, 15248
59258, -337, 135, 132, -712, -244, 15260
59268, -346, 131, 118, -772, -236, 15232
59278, -332, 126, 119, -836, -216, 15112
59288, -356, 161, 126, -824, -228, 15296
59298, -352, 120, 115, -792, -212, 15184
59308, -352, 106, 128, -888, -208, 15016
59318, -353, 138, 119, -804, -248, 15160
59328, -347, 138, 140, -772, -220, 15188
59338, -318, 113, 119, -828, -256, 15204
59348, -356, 141, 107, -904, -308, 15308
59358, -354, 105, 115, -848, -220, 15272
59368, -339, 135, 118, -828, -204, 15272
59378, -368, 130, 131, -908, -212, 15216
59388, -354, 125, 143, -820, -184, 15092
59398, -355, 108, 103, -740, -216, 15232
59408, -349, 135, 119, -812, -232, 15280
59418, -358, 129, 124, -836, -340, 15264
59428, -343, 131, 124, -800, -360, 15236
59438, -354, 115, 111, -892, -172, 15224
59448, -344, 133, 116, -796, -212, 15268
59458, -335, 121, 132, -796, -224, 15276
59468, -338, 117, 124, -712, -216, 15180
59478, -353, 118, 135, -876, -208, 15160
59488, -335, 116, 124, -808, -248, 15040
59498, -334, 85, 129, -844, -132, 15136
59508, -348, 128, 106, -816, -288, 15060
59518, -359, 113, 121, -880, -172, 15212
59528, -366, 129, 154, -828, -144, 15216
59538, -345, 131, 129, -756, -188, 15276
59548, -358, 129, 124, -840, -116, 15212
59558, -349, 117, 133, -864, -236, 15272
59568, -366, 114, 130, -860, -152, 15272
59578, -325, 125, 126, -896, -208, 15320
59588, -353, 124, 143, -852, -220, 15280
59598, -348, 144, 128, -876, -224, 15140
59608, -354, 116, 121, -868, -236, 15116
59618, -344, 127, 140, -812, -232, 15156
59628, -333, 132, 134, -860, -184, 15188
59638, -351, 141, 126, -876, -224, 15244
59648, -333, 126, 129, -888, -168, 15124
59658, -349, 131, 137, -748, -308, 15064
59668, -352, 119, 123, -768, -184, 15120
59678, -341, 129, 121, -900, -180, 15124
59688, -338, 116, 155, -892, -252, 15056
59698, -355, 102, 138, -888, -176, 15244
59708, -348, 101, 135, -800, -120, 15148
59718, -353, 138, 120, -812, -156, 15268
59728, -341, 118, 128, -940, -240, 15176
59738, -354, 128, 120, -996, -172, 15104
59748, -323, 128, 142, -956, -232, 15176
59758, -346, 132, 149, -892, -184, 15164
59768, -343, 137, 118, -844, -136, 15004
59778, -343, 125, 138, -928, -160, 15224
59788, -364, 126, 154, -860, -340, 15136
59798, -349, 120, 128, -848, -164, 15160
59808, -349, 119, 123, -828, -264, 15264
59818, -325, 98, 145, -788, -224, 15080
59828, -348, 143, 143, -820, -224, 15144
59838, -345, 131, 130, -804, -212, 15092
59848, -333, 112, 115, -784, -176, 15152
59858, -335, 134, 144, -748, -248, 15224
59868, -346, 95, 141, -848, -240, 15316
59878, -349, 140, 142, -968, -160, 15248
59888, -344, 141, 128, -816, -208, 15208
59898, -349, 152, 117, -784, -296, 15320
59908, -339, 128, 129, -844, -204, 15172
59918, -342, 119, 126, -980, -152, 15248
59928, -343, 116, 130, -808, -244, 15216
59938, -363, 125, 109, -848, -208, 15024
59948, -334, 130, 111, -896, -208, 15168
59958, -360, 109, 143, -844, -200, 15156
59968, -334, 129, 146, -964, -204, 15100
59978, -354, 135, 152, -812, -208, 15336
59988, -339, 140, 118, -876, -244, 15116
59998, -346, 126, 135, -796, -332, 15188
60008, -350, 128, 124, -880, -160, 15296
60018, -335, 127, 125, -912, -132, 15248
60028, -332, 139, 120, -804, -156, 15104
60038, -337, 114, 140, -844, -88, 15268
60048, -338, 120, 128, -908, -116, 15072
60058, -346, 121, 162, -856, -128, 15200
60068, -379, 133, 131, -836, -212, 14996
60078, -334, 128, 142, -760, -196, 15108
60088, -345, 145, 154, -900, -180, 15236
60098, -342, 145, 130, -756, -296, 15236
60108, -338, 101, 117, -844, -156, 15076
60118, -338, 119, 131, -944, -204, 15064
60128, -356, 119, 111, -948, -272, 15072
60138, -346, 126, 134, -832, -220, 15096
60148, -351, 129, 131, -832, -196, 15272
60158, -346, 136, 124, -840, -136, 15184
60168, -337, 135, 149, -912, -192, 15416
60178, -326, 126, 111, -836, -132, 15192
60188, -322, 112, 150, -868, -132, 15140
60198, -341, 123, 119, -852, -252, 15084
60208, -355, 114, 133, -740, -132, 15208
60218, -353, 128, 147, -944, -192, 15152
60228, -348, 140, 138, -920, -228, 15128
60238, -356, 118, 134, -804, -244, 15144
60248, -337, 124, 126, -872, -272, 15108
60258, -361, 108, 134, -696, -208, 15112
60268, -329, 127, 141, -908, -168, 15096
60278, -345, 129, 129, -852, -224, 15240
60288, -342, 124, 124, -832, -236, 15124
60298, -357, 123, 118, -904, -224, 15176
60308, -354, 134, 116, -884, -208, 15264
60318, -343, 149, 123, -892, -204, 15344
60328, -366, 121, 134, -852, -212, 15160
60338, -333, 127, 122, -820, -220, 15172
60348, -347, 125, 127, -756, -248, 15180
60358, -345, 135, 130, -828, -304, 15136
60368, -340, 116, 116, -828, -180, 15352
60378, -344, 123, 125, -980, -212, 15088
60388, -350, 128, 132, -836, -188, 15108
60398, -354, 136, 137, -828, -240, 15048
60408, -350, 138, 145, -832, -248, 15160
60418, -340, 133, 138, -848, -248, 15068
60428, -326, 121, 124, -888, -192, 15240
60438, -337, 133, 130, -820, -164, 15232
60448, -338, 136, 134, -860, -268, 15248
60458, -342, 123, 126, -796, -192, 15136
60468, -350, 115, 142, -820, -152, 15224
60478, -342, 139, 138, -804, -152, 15180
60488, -349, 114, 153, -888, -124, 15096
60498, -354, 128, 140, -836, -220, 15168
60508, -343, 97, 129, -776, -196, 15284
60518, -344, 106, 120, -780, -76, 15148
60528, -350, 136, 125, -816, -244, 15232
60538, -342, 121, 137, -840, -196, 15160
60548, -362, 141, 139, -852, -268, 15084
60558, -350, 107, 118, -756, -304, 15148
60568, -370, 144, 135, -900, -144, 15164
60578, -363, 146, 123, -876, -184, 15156
60588, -339, 129, 140, -848, -256, 15100
60598, -374, 149, 153, -936, -140, 15244
60608, -360, 139, 132, -812, -252, 15124
60618, -342, 119, 108, -924, -128, 15056
60628, -336, 121, 137, -784, -232, 15068
60638, -339, 126, 107, -820, -208, 15316
60648, -345, 142, 129, -868, -200, 15136
60658, -362, 121, 132, -696, -176, 15208
60668, -340, 137, 122, -900, -200, 15196
60678, -346, 102, 116, -756, -244, 15180
60688, -358, 146, 136, -808, -168, 15144
60698, -353, 137, 122, -856, -232, 15272
60708, -340, 137, 133, -800, -272, 15284
60718, -340, 123, 109, -876, -276, 15228
60728, -358, 128, 137, -796, -260, 15020
60738, -350, 132, 137, -848, -228, 15272
60748, -329, 143, 130, -784, -252, 15196
